GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,geometry_Tract,ward,OBJECTID_PUD,PUD_NAME,PUD_WEB_URL,PUD_CHANGE_NARRATIVE,PUD_ZONING,PUD_STATUS,PUD_CASE_NUMBER,SHAPEAREA,SHAPELEN,GLOBALID,WARD,Name,Description,geometry_ft,Zone_Cat,CASE_ID_orig,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,TOTAL_AFFORDABLE_UNITS,MAR_WARD,Type,ANC,Total # Residential Units,% Affordable Units,Total # of 3 bedroom+ units (Fam sized units),Ownership (rental vs. condo or mix),Affordability notes (What levels of AMI% are avail),X,Y,OBJECTID_gr,LATITUDE,LONGITUDE,ADDRESS_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM,CASE_ID_update
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64254.0,View 14 Investments LLC,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=05-22A,PUD Modification DC Register July 3 2014,None,Final,05-22A,0.0,0.0,{D8908D9F-164D-463F-A6DE-13128D6E4F05},Ward 1,,,"POLYGON ((-77.0368161434085 38.90196689436991, -77.03719037260092 38.90196677583177, -77.03719025228833 38.90173602340056, -77.03710855575176 38.90173604938044, -77.03710840933374 38.90145460803986, -77.03681587904319 38.90145470172341, -77.0368161434085 38.90196689436991))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64261.0,Deanwood Hills LLC,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=15-10,DC Register 12/21/15 Approved,R-5-B,Final,15-10,0.0,0.0,{86176F29-30F6-4076-85CC-23D59CA949AD},Ward 7,,,"POLYGON ((-77.04866603558028 38.90233808693552, -77.0486659612645 38.90222916297019, -77.04701577907078 38.90165466126133, -77.04680958933335 38.90158287481211, -77.04680985171498 38.90198269775377, -77.04680985806674 38.90199237666916, -77.04680986082721 38.90199328932733, -77.04680931997225 38.90202224015533, -77.04680952834198 38.90233975879059, -77.04719426992631 38.90233960399538, -77.04724626232287 38.90233955145055, -77.04866603558028 38.90233808693552))",Residential,15-10,"5201 Hayes Street Northeast, Washington, District of Columbia 20019",5201 Hayes Street (Deanwood Hills),Completed 2015 to Date,DMPED DCHFA DHCD OP,40.0,10.0,100.0,15.0,0.0,165.0,Ward 7,PUD,7C01,150,,43104,rental,,-76.92682351,38.89941589,53.0,38.8993814,-76.92652454,299817.0,406347.86,136842.14,5201 HAYES STREET NE,2019-02-11T04:00:24.000Z,15-10
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64103.0,4717-4727 Wisconsin Avenue N.W.,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=98-21,"Official Digital Zoning Map of July 1, 2010",C-2-B,Final,98-21,0.0,0.0,{309EA0D9-04DA-4402-BBFD-A7B8B93128EB},Ward 3,,,"POLYGON ((-77.04056763821643 38.9031418685252, -77.04067305738549 38.90314183074405, -77.04077847583527 38.90314179512011, -77.04077824520651 38.90273838748692, -77.04067282735355 38.90273842423667, -77.04062011842709 38.90273844257589, -77.04056740733895 38.90273846089206, -77.04046199164742 38.90273849745081, -77.04040928055849 38.90273851456957, -77.04035657163188 38.90273853278988, -77.04030386486679 38.90273855098565, -77.04025115521955 38.90273856915865, -77.04019668889697 38.90273858903839, -77.04010357137818 38.90273862104149, -77.03994544243672 38.90273867634408, -77.03967428169588 38.90273876762219, -77.03988462397808 38.90309073806348, -77.03994562772814 38.90306953857484, -77.04016947184873 38.90299175405048, -77.04019682525029 38.90298054443978, -77.0402512791772 38.90295823113446, -77.04028645101268 38.90301565966884, -77.04030402144369 38.90301565360834, -77.04035672841351 38.90301563541249, -77.04040943898605 38.90301561719163, -77.04046214883795 38.90301559894723, -77.04049728825886 38.90301558677125, -77.04049729761185 38.90303206023655, -77.04056757574929 38.90303203585311, -77.04056763821643 38.9031418685252))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64098.0,1000 K Street NW,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=03-08,"Official Digital Zoning Map of July 1, 2010",HR/C-3-C,Final,03-08,0.0,0.0,{28732A16-ACDB-4A26-9E0A-540ECBCC3317},Ward 2,,,"POLYGON ((-77.04725781734197 38.90463069259454, -77.047215656001 38.90463070964174, -77.04721578467226 38.90482291070121, -77.04714550405224 38.90482293908412, -77.04714561294624 38.9049876849359, -77.04740580443146 38.90513607221558, -77.04791682563567 38.90458900881369, -77.047632981717 38.9044271406042, -77.04756076212652 38.90450446170737, -77.04755530059512 38.90451031035255, -77.04755871445657 38.90451225927154, -77.04756097498669 38.90451354992408, -77.04750969341572 38.90456844067513, -77.04732037431658 38.90446047131184, -77.04725769160764 38.90446049555858, -77.04725781734197 38.90463069259454))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64012.0,Non-Profit Community Development Corp.,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=05-14A,"Official Digital Zoning Map of July 1, 2010",C-2-B,Final,05-14A,0.0,0.0,{68BAEBCB-06C1-4012-8ACB-D007BDF360ED},Ward 1,,,"POLYGON ((-77.04786072451428 38.90322005008579, -77.04786099514678 38.90362123204198, -77.0483898476141 38.90362101868804, -77.04838971679703 38.90342606609806, -77.04837214554509 38.90342607337486, -77.04837210788207 38.90336841146633, -77.04828425889893 38.90336844780791, -77.04828424258857 38.90334648206429, -77.04819639363244 38.90334651833975, -77.04819630808565 38.90321991324744, -77.04786072451428 38.90322005008579))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64021.0,IMF Headquarters 2,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=01-13A,"Official Digital Zoning Map of July 1, 2010",C-4,Final,01-13A,0.0,0.0,{CB4BC4A2-515E-4668-AFC7-2C7149CD9BE9},Ward 2,,,"MULTIPOLYGON (((-77.04606512679555 38.90514013362024, -77.04648593474566 38.90513996693722, -77.0464855934716 38.90461632499328, -77.0464854241249 38.90435869232395, -77.04576944497011 38.90435898684407, -77.04576939247437 38.90427717749385, -77.04571668241222 38.90427719813243, -77.0454213296716 38.90427731333766, -77.04542132654159 38.90427239815546, -77.04505340886176 38.90427254174706, -77.04505382286655 38.90492797421837, -77.04571709864145 38.90492771654553, -77.04576980990488 38.90492769590649, -77.04576994409462 38.90513681295162, -77.04606512457602 38.9051366969344, -77.04606512679555 38.90514013362024)), ((-77.04545017958026 38.90422238718822, -77.04552794545259 38.90422235690805, -77.04552772047123 38.90386988427993, -77.04505315464263 38.90387006825851, -77.04505337417432 38.90421762570526, -77.04545017644827 38.90421747200595, -77.04545017958026 38.90422238718822)))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64031.0,"Marriott International, Inc.",https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=08-13,"Official Digital Zoning Map of July 1, 2010",DD/C-3-C,Final,08-13,0.0,0.0,{2EA1E2EF-0524-4766-95E1-C82F6C8D58B6},Ward 2,,,"POLYGON ((-77.04553273011723 38.90189289596815, -77.045795409143 38.90189279329039, -77.04579556700963 38.90186821279661, -77.04579530699122 38.90146321510655, -77.04506178684012 38.9014635003528, -77.04506202101129 38.90183417620735, -77.04540690948473 38.90183404266317, -77.04547647777369 38.90183341204222, -77.04553272367676 38.90188280660928, -77.04553273011723 38.90189289596815))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64044.0,Capital Gateway Estates,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=03-03B,"Official Digital Zoning Map of July 1, 2010",R-5-A,Final,03-03B,0.0,0.0,{8C22128E-9F3F-41DD-94D2-6BAFF8113F15},Ward 7,,,"POLYGON ((-77.03964390378772 38.90200250574929, -77.03964408835799 38.90233199762775, -77.04057437197275 38.9023316709076, -77.04057414940478 38.90194040028625, -77.04055657503665 38.90192667990321, -77.04026407667916 38.90192678108316, -77.04012884800466 38.90202155612774, -77.04012887745743 38.90207646994102, -77.03999006459738 38.90207652429796, -77.03999002303388 38.90200238890507, -77.03964390378772 38.90200250574929))",Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64053.0,Valley Green/Skytower,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=98-3,"Official Digital Zoning Map of July 1, 2010",None,Final,98-3,0.0,0.0,{7B45C347-ED40-4E33-9C5A-7DB8AA776C09},Ward 8,,,"POLYGON ((-77.03719480711538 38.9027274384167, -77.03695869346519 38.90272751391714, -77.03682164897756 38.90272755663019, -77.03682186998637 38.90315567418796, -77.03719610541545 38.90315555563149, -77.03719601672812 38.90297996084193, -77.03723817709086 38.9029799384022, -77.03732982501171 38.90297989395103, -77.03732969286534 38.90272739539272, -77.03719480711538 38.9027274384167))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107001,2016,107.1,"District of Columbia, District of Columbia",822.0,0.0,313.0,76.27,1917.0,67639.0,758200.0,50.0,72.87,6.2,5.6,0.0,12.04,0.0,3.28,0.0,10.0,1.0,0.32,3.19,1,0,0,"MULTIPOLYGON (((-77.047479 38.905309, -77.046621 38.905632, -77.04489700000001 38.905657, -77.036534 38.905654, -77.036554 38.900201, -77.037955 38.900202, -77.037947 38.898747, -77.039252 38.898743, -77.03946000000001 38.898813, -77.04346200000001 38.900202, -77.0449 38.900705, -77.047935 38.901765, -77.049566 38.902175, -77.04946 38.902458, -77.04944999999999 38.902526, -77.049727 38.902969, -77.047479 38.905309)))",Ward 2,64070.0,International Monetary Fund,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=91-7,"Official Digital Zoning Map of July 1, 2010",C-3-C,Final,91-7,0.0,0.0,{C6FCEB94-AED7-4753-8B88-8E38B1F86E56},Ward 2,,,"POLYGON ((-77.04750969341572 38.90456844067513, -77.04756097498669 38.90451354992408, -77.04755871445657 38.90451225927154, -77.04755530059512 38.90451031035255, -77.04756076212652 38.90450446170737, -77.047632981717 38.9044271406042, -77.04739234266106 38.90428990498137, -77.04739228951611 38.90420991982224, -77.04763826957083 38.9042098186514, -77.04763822739579 38.90414667122783, -77.04769971947215 38.90414664501089, -77.04769952432476 38.90387207155522, -77.04679439815065 38.90387243648429, -77.04679478407253 38.90446068301961, -77.04725769160764 38.90446049555858, -77.04732037431658 38.90446047131184, -77.04750969341572 38.90456844067513))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107002,2016,107.2,"District of Columbia, District of Columbia",999.0,14.49,756.0,92.38,2114.0,90313.0,400000.0,30.0,69.47,1.4,7.41,0.0,18.52,0.0,3.2,0.0,6.0,6.0,0.79,0.79,1,0,0,"MULTIPOLYGON (((-77.03653 38.907021, -77.036534 38.905654, -77.04489700000001 38.905657, -77.046621 38.905632, -77.047479 38.905309, -77.046998 38.905853, -77.04568399999999 38.907242, -77.04391 38.909145, -77.04323100000001 38.909048, -77.042716 38.90939, -77.041676 38.90903, -77.039935 38.908425, -77.036924 38.907242, -77.03671199999999 38.907034, -77.03653 38.907021)))",Ward 2,64240.0,Brownstein Commons LP,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=13-17,"Setdown 2/10/14 Case # 13-17, Approved 6/30/14",R-5-B,Final,13-17,0.0,0.0,{A20F52F5-9705-464A-9A96-3D1B7A231E6B},Ward 8,,,"POLYGON ((-77.04325269958414 38.90736409762274, -77.04293769159047 38.90736421494557, -77.04236010186966 38.90736442466837, -77.04256587125182 38.90772197964693, -77.04270243908366 38.90795928234083, -77.04282416032632 38.90817078758437, -77.04305566851072 38.90808810101201, -77.04325309588155 38.90801758674587, -77.04325269958414 38.90736409762274))",Residential,13-17,"1200 Mississippi Ave SE, Washington, District of Columbia 20032",Archer Park (Wing II),Completed 2015 to Date,DCHFA DHCD OP,5.0,0.0,90.0,14.0,0.0,109.0,Ward 8,PUD,8E04/5 8C03,190,0.5736842105,"multiple;, number not listed",mix,0.6,-76.98951941,38.83993231,1211.0,38.84005542,-76.98881414,296061.0,400910.09,130236.53,1200 MISSISSIPPI AVENUE SE,2019-02-11T04:00:24.000Z,13-17
110010107002,2016,107.2,"District of Columbia, District of Columbia",999.0,14.49,756.0,92.38,2114.0,90313.0,400000.0,30.0,69.47,1.4,7.41,0.0,18.52,0.0,3.2,0.0,6.0,6.0,0.79,0.79,1,0,0,"MULTIPOLYGON (((-77.03653 38.907021, -77.036534 38.905654, -77.04489700000001 38.905657, -77.046621 38.905632, -77.047479 38.905309, -77.046998 38.905853, -77.04568399999999 38.907242, -77.04391 38.909145, -77.04323100000001 38.909048, -77.042716 38.90939, -77.041676 38.90903, -77.039935 38.908425, -77.036924 38.907242, -77.03671199999999 38.907034, -77.03653 38.907021)))",Ward 2,64240.0,Brownstein Commons LP,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=13-17,"Setdown 2/10/14 Case # 13-17, Approved 6/30/14",R-5-B,Final,13-17,0.0,0.0,{A20F52F5-9705-464A-9A96-3D1B7A231E6B},Ward 8,,,"POLYGON ((-77.04325269958414 38.90736409762274, -77.04293769159047 38.90736421494557, -77.04236010186966 38.90736442466837, -77.04256587125182 38.90772197964693, -77.04270243908366 38.90795928234083, -77.04282416032632 38.90817078758437, -77.04305566851072 38.90808810101201, -77.04325309588155 38.90801758674587, -77.04325269958414 38.90736409762274))",Residential,13-17,"1200 Mississippi Ave SE, Washington, District of Columbia 20032",Archer Park (Wing I),Completed 2015 to Date,DCHFA DHCD OP,3.0,0.0,92.0,14.0,0.0,109.0,Ward 8,PUD,8E04/5 8C03,190,0.5736842105,"multiple;, number not listed",mix,0.6,-76.98951941,38.83993231,70.0,38.84005542,-76.98881414,296061.0,400910.09,130236.53,1200 MISSISSIPPI AVENUE SE,2019-02-11T04:00:24.000Z,13-17
110010107002,2016,107.2,"District of Columbia, District of Columbia",999.0,14.49,756.0,92.38,2114.0,90313.0,400000.0,30.0,69.47,1.4,7.41,0.0,18.52,0.0,3.2,0.0,6.0,6.0,0.79,0.79,1,0,0,"MULTIPOLYGON (((-77.03653 38.907021, -77.036534 38.905654, -77.04489700000001 38.905657, -77.046621 38.905632, -77.047479 38.905309, -77.046998 38.905853, -77.04568399999999 38.907242, -77.04391 38.909145, -77.04323100000001 38.909048, -77.042716 38.90939, -77.041676 38.90903, -77.039935 38.908425, -77.036924 38.907242, -77.03671199999999 38.907034, -77.03653 38.907021)))",Ward 2,64007.0,Boston Properties II,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=87-18,"Official Digital Zoning Map of July 1, 2010",CR,Final,87-18,0.0,0.0,{4F3BC079-DF33-47E3-87EB-6B36FADF0BB2},Ward 2,,,"POLYGON ((-77.03718188438545 38.90577973303309, -77.03718213803592 38.90626353490288, -77.03724176811315 38.90626409131792, -77.03791564527013 38.90614608924398, -77.03791562530243 38.90610852724135, -77.03795076624809 38.90610851695735, -77.03830217569778 38.90610840227561, -77.03830212212878 38.90600864831551, -77.03830199900888 38.90577937849021, -77.03718188438545 38.90577973303309))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107002,2016,107.2,"District of Columbia, District of Columbia",999.0,14.49,756.0,92.38,2114.0,90313.0,400000.0,30.0,69.47,1.4,7.41,0.0,18.52,0.0,3.2,0.0,6.0,6.0,0.79,0.79,1,0,0,"MULTIPOLYGON (((-77.03653 38.907021, -77.036534 38.905654, -77.04489700000001 38.905657, -77.046621 38.905632, -77.047479 38.905309, -77.046998 38.905853, -77.04568399999999 38.907242, -77.04391 38.909145, -77.04323100000001 38.909048, -77.042716 38.90939, -77.041676 38.90903, -77.039935 38.908425, -77.036924 38.907242, -77.03671199999999 38.907034, -77.03653 38.907021)))",Ward 2,64011.0,Childrens Hospital National Med. Ctr,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=88-34B,DC Register 9/25/17,SP-2,Final,88-34B,0.0,0.0,{EA85606F-7694-4813-973F-2311E6EF0630},Ward 5,,,"POLYGON ((-77.03952836544377 38.90639675033054, -77.03925720741574 38.90649118621755, -77.03942781821897 38.90679025160031, -77.0406012015424 38.90655020169249, -77.04061151499373 38.90653342005491, -77.04036692930848 38.9061046999975, -77.03952836544377 38.90639675033054))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107002,2016,107.2,"District of Columbia, District of Columbia",999.0,14.49,756.0,92.38,2114.0,90313.0,400000.0,30.0,69.47,1.4,7.41,0.0,18.52,0.0,3.2,0.0,6.0,6.0,0.79,0.79,1,0,0,"MULTIPOLYGON (((-77.03653 38.907021, -77.036534 38.905654, -77.04489700000001 38.905657, -77.046621 38.905632, -77.047479 38.905309, -77.046998 38.905853, -77.04568399999999 38.907242, -77.04391 38.909145, -77.04323100000001 38.909048, -77.042716 38.90939, -77.041676 38.90903, -77.039935 38.908425, -77.036924 38.907242, -77.03671199999999 38.907034, -77.03653 38.907021)))",Ward 2,64029.0,H Street Community Development Corp,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=05-25A,"Official Digital Zoning Map of July 1, 2010",None,Final,05-25A,0.0,0.0,{306CD495-1E69-4BD6-953D-4FAF25547384},Ward 5,,,"POLYGON ((-77.04473020022368 38.90797939255344, -77.04363699476768 38.90797979810144, -77.04363738094848 38.90897374637024, -77.04365119504472 38.90897632660533, -77.04366476853839 38.90897903417165, -77.04367947219906 38.90898216695823, -77.04369179549688 38.90898495324878, -77.04370332682549 38.90898769479255, -77.04371295915129 38.90899008628321, -77.04372105496138 38.90899216699709, -77.04372950973263 38.90899441141536, -77.04373893392651 38.90899699947634, -77.04374774050963 38.90899949881042, -77.04376327161459 38.90900410583034, -77.04377077523816 38.90900642492075, -77.0437760431477 38.90900808723914, -77.04378417604876 38.90901071575479, -77.04473021188157 38.90799798127588, -77.04473020022368 38.90797939255344))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010107002,2016,107.2,"District of Columbia, District of Columbia",999.0,14.49,756.0,92.38,2114.0,90313.0,400000.0,30.0,69.47,1.4,7.41,0.0,18.52,0.0,3.2,0.0,6.0,6.0,0.79,0.79,1,0,0,"MULTIPOLYGON (((-77.03653 38.907021, -77.036534 38.905654, -77.04489700000001 38.905657, -77.046621 38.905632, -77.047479 38.905309, -77.046998 38.905853, -77.04568399999999 38.907242, -77.04391 38.909145, -77.04323100000001 38.909048, -77.042716 38.90939, -77.041676 38.90903, -77.039935 38.908425, -77.036924 38.907242, -77.03671199999999 38.907034, -77.03653 38.907021)))",Ward 2,64043.0,Mill Creek Residential Trust,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=05-38C,"Setdown 3/9/15, Approved 7/13/15, DC Register 8/25/17",C-3-C,Final,05-38C,0.0,0.0,{5F29931B-7FC3-4FE4-883D-D83C05AE894F},Ward 6,,,"POLYGON ((-77.03718597417875 38.9063281072297, -77.03718623214422 38.90682289248083, -77.03791891227011 38.90656745491643, -77.03791872759632 38.90622008846928, -77.03789489609861 38.90620396843842, -77.03718597417875 38.9063281072297))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108001,2016,108.1,"District of Columbia, District of Columbia",1330.0,72.73,105.0,91.58,1464.0,39844.0,,39.0,58.2,14.59,7.44,0.0,14.51,0.0,5.26,0.0,2.0,0.0,0.0,1.9,1,0,0,"MULTIPOLYGON (((-77.049566 38.902175, -77.047935 38.901765, -77.0449 38.900705, -77.04346200000001 38.900202, -77.04665300000001 38.899577, -77.05013099999999 38.899574, -77.05012000000001 38.901987, -77.049813 38.902042, -77.049566 38.902175)))",Ward 2,64145.0,Lowell School,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=97-16D,"Official Digital Zoning Map of July 1, 2010, DC Register 5/26/2017",R-1-A,Final,97-16D,0.0,0.0,{1E1C929C-FB2D-402D-B53D-CBFBF8F619FB},Ward 4,,,"POLYGON ((-77.0479275651283 38.90058312583503, -77.04792729985394 38.90018831369505, -77.04792724450827 38.90010594126208, -77.04792697923823 38.89971113021444, -77.04776682085472 38.89971119581269, -77.04770487291552 38.89971122000063, -77.0475447145316 38.89971128529442, -77.04754497504476 38.90010213379101, -77.04755427390363 38.90018846614054, -77.04755435504553 38.9003080171939, -77.04755453711338 38.90058327828136, -77.04774105112176 38.90058320333311, -77.0479275651283 38.90058312583503))",Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
